ECGEpoch,ECGTimestamp,ECGValue
1755694616.051225,20 Aug 2025 at 14:56:56,68
1755694616.051225,20 Aug 2025 at 14:56:56,340
1755694616.051225,20 Aug 2025 at 14:56:56,776
1755694616.051225,20 Aug 2025 at 14:56:56,1067
1755694616.051225,20 Aug 2025 at 14:56:56,915
1755694616.051225,20 Aug 2025 at 14:56:56,199
1755694616.051225,20 Aug 2025 at 14:56:56,-617
1755694616.051225,20 Aug 2025 at 14:56:56,-631
1755694616.051225,20 Aug 2025 at 14:56:56,-124
1755694616.051225,20 Aug 2025 at 14:56:56,-9
1755694616.051225,20 Aug 2025 at 14:56:56,-52
1755694616.051225,20 Aug 2025 at 14:56:56,81
1755694616.051225,20 Aug 2025 at 14:56:56,108
1755694616.051225,20 Aug 2025 at 14:56:56,52
1755694616.051225,20 Aug 2025 at 14:56:56,81
1755694616.051225,20 Aug 2025 at 14:56:56,104
1755694616.051225,20 Aug 2025 at 14:56:56,86
1755694616.051225,20 Aug 2025 at 14:56:56,95
1755694616.051225,20 Aug 2025 at 14:56:56,113
1755694616.051225,20 Aug 2025 at 14:56:56,108
1755694616.051225,20 Aug 2025 at 14:56:56,108
1755694616.051225,20 Aug 2025 at 14:56:56,124
1755694616.051225,20 Aug 2025 at 14:56:56,136
1755694616.051225,20 Aug 2025 at 14:56:56,147
1755694616.051225,20 Aug 2025 at 14:56:56,163
1755694616.051225,20 Aug 2025 at 14:56:56,183
1755694616.051225,20 Aug 2025 at 14:56:56,202
1755694616.051225,20 Aug 2025 at 14:56:56,220
1755694616.621505,20 Aug 2025 at 14:56:56,240
1755694616.621505,20 Aug 2025 at 14:56:56,270
1755694616.621505,20 Aug 2025 at 14:56:56,286
1755694616.621505,20 Aug 2025 at 14:56:56,283
1755694616.621505,20 Aug 2025 at 14:56:56,279
1755694616.621505,20 Aug 2025 at 14:56:56,277
1755694616.621505,20 Aug 2025 at 14:56:56,261
1755694616.621505,20 Aug 2025 at 14:56:56,242
1755694616.621505,20 Aug 2025 at 14:56:56,233
1755694616.621505,20 Aug 2025 at 14:56:56,220
1755694616.621505,20 Aug 2025 at 14:56:56,183
1755694616.621505,20 Aug 2025 at 14:56:56,147
1755694616.621505,20 Aug 2025 at 14:56:56,120
1755694616.621505,20 Aug 2025 at 14:56:56,81
1755694616.621505,20 Aug 2025 at 14:56:56,27
1755694616.621505,20 Aug 2025 at 14:56:56,-15
1755694616.621505,20 Aug 2025 at 14:56:56,-43
1755694616.621505,20 Aug 2025 at 14:56:56,-65
1755694616.621505,20 Aug 2025 at 14:56:56,-84
1755694616.621505,20 Aug 2025 at 14:56:56,-86
1755694616.621505,20 Aug 2025 at 14:56:56,-81
1755694616.621505,20 Aug 2025 at 14:56:56,-81
1755694616.621505,20 Aug 2025 at 14:56:56,-88
1755694616.621505,20 Aug 2025 at 14:56:56,-88
1755694616.621505,20 Aug 2025 at 14:56:56,-81
1755694616.621505,20 Aug 2025 at 14:56:56,-77
1755694616.621505,20 Aug 2025 at 14:56:56,-74
1755694616.621505,20 Aug 2025 at 14:56:56,-77
1755694616.621505,20 Aug 2025 at 14:56:56,-81
1755694616.621505,20 Aug 2025 at 14:56:56,-84
1755694616.621505,20 Aug 2025 at 14:56:56,-90
1755694616.621505,20 Aug 2025 at 14:56:56,-90
1755694616.621505,20 Aug 2025 at 14:56:56,-86
1755694616.621505,20 Aug 2025 at 14:56:56,-77
1755694616.621505,20 Aug 2025 at 14:56:56,-63
1755694616.621505,20 Aug 2025 at 14:56:56,-49
1755694616.621505,20 Aug 2025 at 14:56:56,-49
1755694616.621505,20 Aug 2025 at 14:56:56,-54
1755694616.621505,20 Aug 2025 at 14:56:56,-61
1755694616.621505,20 Aug 2025 at 14:56:56,-70
1755694616.621505,20 Aug 2025 at 14:56:56,-79
1755694616.621505,20 Aug 2025 at 14:56:56,-84
1755694616.621505,20 Aug 2025 at 14:56:56,-84
1755694616.621505,20 Aug 2025 at 14:56:56,-63
1755694616.621505,20 Aug 2025 at 14:56:56,-49
1755694616.621505,20 Aug 2025 at 14:56:56,-63
1755694616.621505,20 Aug 2025 at 14:56:56,-72
1755694616.621505,20 Aug 2025 at 14:56:56,-56
1755694616.621505,20 Aug 2025 at 14:56:56,-45
1755694616.621505,20 Aug 2025 at 14:56:56,-45
1755694616.621505,20 Aug 2025 at 14:56:56,-45
1755694616.621505,20 Aug 2025 at 14:56:56,-45
1755694616.621505,20 Aug 2025 at 14:56:56,-45
1755694616.621505,20 Aug 2025 at 14:56:56,-52
1755694616.621505,20 Aug 2025 at 14:56:56,-56
1755694616.621505,20 Aug 2025 at 14:56:56,-49
1755694616.621505,20 Aug 2025 at 14:56:56,-43
1755694616.621505,20 Aug 2025 at 14:56:56,-47
1755694616.621505,20 Aug 2025 at 14:56:56,-56
1755694616.621505,20 Aug 2025 at 14:56:56,-59
1755694616.621505,20 Aug 2025 at 14:56:56,-54
1755694616.621505,20 Aug 2025 at 14:56:56,-52
1755694616.621505,20 Aug 2025 at 14:56:56,-56
1755694616.621505,20 Aug 2025 at 14:56:56,-59
1755694616.621505,20 Aug 2025 at 14:56:56,-59
1755694616.621505,20 Aug 2025 at 14:56:56,-65
1755694616.621505,20 Aug 2025 at 14:56:56,-68
1755694616.621505,20 Aug 2025 at 14:56:56,-59
1755694616.621505,20 Aug 2025 at 14:56:56,-56
1755694616.621505,20 Aug 2025 at 14:56:56,-59
1755694616.621505,20 Aug 2025 at 14:56:56,-45
1755694616.621505,20 Aug 2025 at 14:56:56,-27
1755694616.621505,20 Aug 2025 at 14:56:56,-13
1755694617.1614661,20 Aug 2025 at 14:56:57,-4
1755694617.1614661,20 Aug 2025 at 14:56:57,2
1755694617.1614661,20 Aug 2025 at 14:56:57,11
1755694617.1614661,20 Aug 2025 at 14:56:57,9
1755694617.1614661,20 Aug 2025 at 14:56:57,-6
1755694617.1614661,20 Aug 2025 at 14:56:57,-6
1755694617.1614661,20 Aug 2025 at 14:56:57,13
1755694617.1614661,20 Aug 2025 at 14:56:57,18
1755694617.1614661,20 Aug 2025 at 14:56:57,11
1755694617.1614661,20 Aug 2025 at 14:56:57,43
1755694617.1614661,20 Aug 2025 at 14:56:57,93
1755694617.1614661,20 Aug 2025 at 14:56:57,102
1755694617.1614661,20 Aug 2025 at 14:56:57,77
1755694617.1614661,20 Aug 2025 at 14:56:57,54
1755694617.1614661,20 Aug 2025 at 14:56:57,49
1755694617.1614661,20 Aug 2025 at 14:56:57,45
1755694617.1614661,20 Aug 2025 at 14:56:57,38
1755694617.1614661,20 Aug 2025 at 14:56:57,40
1755694617.1614661,20 Aug 2025 at 14:56:57,43
1755694617.1614661,20 Aug 2025 at 14:56:57,34
1755694617.1614661,20 Aug 2025 at 14:56:57,13
1755694617.1614661,20 Aug 2025 at 14:56:57,18
1755694617.1614661,20 Aug 2025 at 14:56:57,156
1755694617.1614661,20 Aug 2025 at 14:56:57,506
1755694617.1614661,20 Aug 2025 at 14:56:57,887
1755694617.1614661,20 Aug 2025 at 14:56:57,1003
1755694617.1614661,20 Aug 2025 at 14:56:57,640
1755694617.1614661,20 Aug 2025 at 14:56:57,-174
1755694617.1614661,20 Aug 2025 at 14:56:57,-694
1755694617.1614661,20 Aug 2025 at 14:56:57,-401
1755694617.1614661,20 Aug 2025 at 14:56:57,-56
1755694617.1614661,20 Aug 2025 at 14:56:57,-97
1755694617.1614661,20 Aug 2025 at 14:56:57,-74
1755694617.1614661,20 Aug 2025 at 14:56:57,20
1755694617.1614661,20 Aug 2025 at 14:56:57,2
1755694617.1614661,20 Aug 2025 at 14:56:57,0
1755694617.1614661,20 Aug 2025 at 14:56:57,36
1755694617.1614661,20 Aug 2025 at 14:56:57,34
1755694617.1614661,20 Aug 2025 at 14:56:57,22
1755694617.1614661,20 Aug 2025 at 14:56:57,29
1755694617.1614661,20 Aug 2025 at 14:56:57,36
1755694617.1614661,20 Aug 2025 at 14:56:57,43
1755694617.1614661,20 Aug 2025 at 14:56:57,56
1755694617.1614661,20 Aug 2025 at 14:56:57,63
1755694617.1614661,20 Aug 2025 at 14:56:57,70
1755694617.1614661,20 Aug 2025 at 14:56:57,90
1755694617.1614661,20 Aug 2025 at 14:56:57,111
1755694617.1614661,20 Aug 2025 at 14:56:57,124
1755694617.1614661,20 Aug 2025 at 14:56:57,149
1755694617.1614661,20 Aug 2025 at 14:56:57,179
1755694617.1614661,20 Aug 2025 at 14:56:57,195
1755694617.1614661,20 Aug 2025 at 14:56:57,204
1755694617.1614661,20 Aug 2025 at 14:56:57,224
1755694617.1614661,20 Aug 2025 at 14:56:57,240
1755694617.1614661,20 Aug 2025 at 14:56:57,238
1755694617.1614661,20 Aug 2025 at 14:56:57,224
1755694617.1614661,20 Aug 2025 at 14:56:57,213
1755694617.1614661,20 Aug 2025 at 14:56:57,199
1755694617.1614661,20 Aug 2025 at 14:56:57,168
1755694617.1614661,20 Aug 2025 at 14:56:57,129
1755694617.1614661,20 Aug 2025 at 14:56:57,97
1755694617.1614661,20 Aug 2025 at 14:56:57,52
1755694617.1614661,20 Aug 2025 at 14:56:57,-2
1755694617.1614661,20 Aug 2025 at 14:56:57,-47
1755694617.1614661,20 Aug 2025 at 14:56:57,-81
1755694617.1614661,20 Aug 2025 at 14:56:57,-108
1755694617.1614661,20 Aug 2025 at 14:56:57,-118
1755694617.1614661,20 Aug 2025 at 14:56:57,-120
1755694617.1614661,20 Aug 2025 at 14:56:57,-127
1755694617.1614661,20 Aug 2025 at 14:56:57,-133
1755694617.1614661,20 Aug 2025 at 14:56:57,-136
1755694617.1614661,20 Aug 2025 at 14:56:57,-133
1755694617.1614661,20 Aug 2025 at 14:56:57,-122
1755694617.730546,20 Aug 2025 at 14:56:57,-106
1755694617.730546,20 Aug 2025 at 14:56:57,-97
1755694617.730546,20 Aug 2025 at 14:56:57,-90
1755694617.730546,20 Aug 2025 at 14:56:57,-81
1755694617.730546,20 Aug 2025 at 14:56:57,-79
1755694617.730546,20 Aug 2025 at 14:56:57,-74
1755694617.730546,20 Aug 2025 at 14:56:57,-59
1755694617.730546,20 Aug 2025 at 14:56:57,-36
1755694617.730546,20 Aug 2025 at 14:56:57,-36
1755694617.730546,20 Aug 2025 at 14:56:57,-49
1755694617.730546,20 Aug 2025 at 14:56:57,-49
1755694617.730546,20 Aug 2025 at 14:56:57,-43
1755694617.730546,20 Aug 2025 at 14:56:57,-49
1755694617.730546,20 Aug 2025 at 14:56:57,-61
1755694617.730546,20 Aug 2025 at 14:56:57,-65
1755694617.730546,20 Aug 2025 at 14:56:57,-63
1755694617.730546,20 Aug 2025 at 14:56:57,-70
1755694617.730546,20 Aug 2025 at 14:56:57,-61
1755694617.730546,20 Aug 2025 at 14:56:57,-24
1755694617.730546,20 Aug 2025 at 14:56:57,-2
1755694617.730546,20 Aug 2025 at 14:56:57,-15
1755694617.730546,20 Aug 2025 at 14:56:57,-24
1755694617.730546,20 Aug 2025 at 14:56:57,-11
1755694617.730546,20 Aug 2025 at 14:56:57,6
1755694617.730546,20 Aug 2025 at 14:56:57,15
1755694617.730546,20 Aug 2025 at 14:56:57,36
1755694617.730546,20 Aug 2025 at 14:56:57,59
1755694617.730546,20 Aug 2025 at 14:56:57,59
1755694617.730546,20 Aug 2025 at 14:56:57,47
1755694617.730546,20 Aug 2025 at 14:56:57,49
1755694617.730546,20 Aug 2025 at 14:56:57,59
1755694617.730546,20 Aug 2025 at 14:56:57,54
1755694617.730546,20 Aug 2025 at 14:56:57,45
1755694617.730546,20 Aug 2025 at 14:56:57,38
1755694617.730546,20 Aug 2025 at 14:56:57,38
1755694617.730546,20 Aug 2025 at 14:56:57,40
1755694617.730546,20 Aug 2025 at 14:56:57,36
1755694617.730546,20 Aug 2025 at 14:56:57,27
1755694617.730546,20 Aug 2025 at 14:56:57,22
1755694617.730546,20 Aug 2025 at 14:56:57,18
1755694617.730546,20 Aug 2025 at 14:56:57,15
1755694617.730546,20 Aug 2025 at 14:56:57,18
1755694617.730546,20 Aug 2025 at 14:56:57,15
1755694617.730546,20 Aug 2025 at 14:56:57,6
1755694617.730546,20 Aug 2025 at 14:56:57,0
1755694617.730546,20 Aug 2025 at 14:56:57,-2
1755694617.730546,20 Aug 2025 at 14:56:57,-4
1755694617.730546,20 Aug 2025 at 14:56:57,-11
1755694617.730546,20 Aug 2025 at 14:56:57,-15
1755694617.730546,20 Aug 2025 at 14:56:57,-15
1755694617.730546,20 Aug 2025 at 14:56:57,-18
1755694617.730546,20 Aug 2025 at 14:56:57,-29
1755694617.730546,20 Aug 2025 at 14:56:57,-38
1755694617.730546,20 Aug 2025 at 14:56:57,-38
1755694617.730546,20 Aug 2025 at 14:56:57,-34
1755694617.730546,20 Aug 2025 at 14:56:57,-38
1755694617.730546,20 Aug 2025 at 14:56:57,-49
1755694617.730546,20 Aug 2025 at 14:56:57,-49
1755694617.730546,20 Aug 2025 at 14:56:57,-38
1755694617.730546,20 Aug 2025 at 14:56:57,-20
1755694617.730546,20 Aug 2025 at 14:56:57,4
1755694617.730546,20 Aug 2025 at 14:56:57,22
1755694617.730546,20 Aug 2025 at 14:56:57,20
1755694617.730546,20 Aug 2025 at 14:56:57,11
1755694617.730546,20 Aug 2025 at 14:56:57,0
1755694617.730546,20 Aug 2025 at 14:56:57,-15
1755694617.730546,20 Aug 2025 at 14:56:57,-29
1755694617.730546,20 Aug 2025 at 14:56:57,-40
1755694617.730546,20 Aug 2025 at 14:56:57,-45
1755694617.730546,20 Aug 2025 at 14:56:57,-36
1755694617.730546,20 Aug 2025 at 14:56:57,-36
1755694617.730546,20 Aug 2025 at 14:56:57,-52
1755694617.730546,20 Aug 2025 at 14:56:57,-61
1755694618.2710629,20 Aug 2025 at 14:56:58,-47
1755694618.2710629,20 Aug 2025 at 14:56:58,81
1755694618.2710629,20 Aug 2025 at 14:56:58,417
1755694618.2710629,20 Aug 2025 at 14:56:58,799
1755694618.2710629,20 Aug 2025 at 14:56:58,903
1755694618.2710629,20 Aug 2025 at 14:56:58,524
1755694618.2710629,20 Aug 2025 at 14:56:58,-263
1755694618.2710629,20 Aug 2025 at 14:56:58,-765
1755694618.2710629,20 Aug 2025 at 14:56:58,-490
1755694618.2710629,20 Aug 2025 at 14:56:58,-122
1755694618.2710629,20 Aug 2025 at 14:56:58,-115
1755694618.2710629,20 Aug 2025 at 14:56:58,-72
1755694618.2710629,20 Aug 2025 at 14:56:58,27
1755694618.2710629,20 Aug 2025 at 14:56:58,22
1755694618.2710629,20 Aug 2025 at 14:56:58,15
1755694618.2710629,20 Aug 2025 at 14:56:58,31
1755694618.2710629,20 Aug 2025 at 14:56:58,40
1755694618.2710629,20 Aug 2025 at 14:56:58,49
1755694618.2710629,20 Aug 2025 at 14:56:58,49
1755694618.2710629,20 Aug 2025 at 14:56:58,52
1755694618.2710629,20 Aug 2025 at 14:56:58,65
1755694618.2710629,20 Aug 2025 at 14:56:58,74
1755694618.2710629,20 Aug 2025 at 14:56:58,84
1755694618.2710629,20 Aug 2025 at 14:56:58,95
1755694618.2710629,20 Aug 2025 at 14:56:58,104
1755694618.2710629,20 Aug 2025 at 14:56:58,115
1755694618.2710629,20 Aug 2025 at 14:56:58,133
1755694618.2710629,20 Aug 2025 at 14:56:58,165
1755694618.2710629,20 Aug 2025 at 14:56:58,195
1755694618.2710629,20 Aug 2025 at 14:56:58,206
1755694618.2710629,20 Aug 2025 at 14:56:58,217
1755694618.2710629,20 Aug 2025 at 14:56:58,236
1755694618.2710629,20 Aug 2025 at 14:56:58,247
1755694618.2710629,20 Aug 2025 at 14:56:58,256
1755694618.2710629,20 Aug 2025 at 14:56:58,267
1755694618.2710629,20 Aug 2025 at 14:56:58,265
1755694618.2710629,20 Aug 2025 at 14:56:58,236
1755694618.2710629,20 Aug 2025 at 14:56:58,197
1755694618.2710629,20 Aug 2025 at 14:56:58,163
1755694618.2710629,20 Aug 2025 at 14:56:58,138
1755694618.2710629,20 Aug 2025 at 14:56:58,113
1755694618.2710629,20 Aug 2025 at 14:56:58,63
1755694618.2710629,20 Aug 2025 at 14:56:58,2
1755694618.2710629,20 Aug 2025 at 14:56:58,-36
1755694618.2710629,20 Aug 2025 at 14:56:58,-65
1755694618.2710629,20 Aug 2025 at 14:56:58,-106
1755694618.2710629,20 Aug 2025 at 14:56:58,-127
1755694618.2710629,20 Aug 2025 at 14:56:58,-118
1755694618.2710629,20 Aug 2025 at 14:56:58,-113
1755694618.2710629,20 Aug 2025 at 14:56:58,-118
1755694618.2710629,20 Aug 2025 at 14:56:58,-113
1755694618.2710629,20 Aug 2025 at 14:56:58,-99
1755694618.2710629,20 Aug 2025 at 14:56:58,-95
1755694618.2710629,20 Aug 2025 at 14:56:58,-97
1755694618.2710629,20 Aug 2025 at 14:56:58,-88
1755694618.2710629,20 Aug 2025 at 14:56:58,-79
1755694618.2710629,20 Aug 2025 at 14:56:58,-81
1755694618.2710629,20 Aug 2025 at 14:56:58,-72
1755694618.2710629,20 Aug 2025 at 14:56:58,-49
1755694618.2710629,20 Aug 2025 at 14:56:58,-43
1755694618.2710629,20 Aug 2025 at 14:56:58,-49
1755694618.2710629,20 Aug 2025 at 14:56:58,-40
1755694618.2710629,20 Aug 2025 at 14:56:58,-34
1755694618.2710629,20 Aug 2025 at 14:56:58,-45
1755694618.2710629,20 Aug 2025 at 14:56:58,-52
1755694618.2710629,20 Aug 2025 at 14:56:58,-56
1755694618.2710629,20 Aug 2025 at 14:56:58,-56
1755694618.2710629,20 Aug 2025 at 14:56:58,-56
1755694618.2710629,20 Aug 2025 at 14:56:58,-65
1755694618.2710629,20 Aug 2025 at 14:56:58,-79
1755694618.2710629,20 Aug 2025 at 14:56:58,-72
1755694618.2710629,20 Aug 2025 at 14:56:58,-61
1755694618.2710629,20 Aug 2025 at 14:56:58,-65
1755694618.871245,20 Aug 2025 at 14:56:58,-74
1755694618.871245,20 Aug 2025 at 14:56:58,-70
1755694618.871245,20 Aug 2025 at 14:56:58,-47
1755694618.871245,20 Aug 2025 at 14:56:58,-18
1755694618.871245,20 Aug 2025 at 14:56:58,-6
1755694618.871245,20 Aug 2025 at 14:56:58,9
1755694618.871245,20 Aug 2025 at 14:56:58,34
1755694618.871245,20 Aug 2025 at 14:56:58,43
1755694618.871245,20 Aug 2025 at 14:56:58,43
1755694618.871245,20 Aug 2025 at 14:56:58,36
1755694618.871245,20 Aug 2025 at 14:56:58,27
1755694618.871245,20 Aug 2025 at 14:56:58,34
1755694618.871245,20 Aug 2025 at 14:56:58,43
1755694618.871245,20 Aug 2025 at 14:56:58,29
1755694618.871245,20 Aug 2025 at 14:56:58,15
1755694618.871245,20 Aug 2025 at 14:56:58,13
1755694618.871245,20 Aug 2025 at 14:56:58,11
1755694618.871245,20 Aug 2025 at 14:56:58,4
1755694618.871245,20 Aug 2025 at 14:56:58,-11
1755694618.871245,20 Aug 2025 at 14:56:58,-22
1755694618.871245,20 Aug 2025 at 14:56:58,-15
1755694618.871245,20 Aug 2025 at 14:56:58,-11
1755694618.871245,20 Aug 2025 at 14:56:58,-20
1755694618.871245,20 Aug 2025 at 14:56:58,-31
1755694618.871245,20 Aug 2025 at 14:56:58,-34
1755694618.871245,20 Aug 2025 at 14:56:58,-38
1755694618.871245,20 Aug 2025 at 14:56:58,-47
1755694618.871245,20 Aug 2025 at 14:56:58,-49
1755694618.871245,20 Aug 2025 at 14:56:58,-49
1755694618.871245,20 Aug 2025 at 14:56:58,-56
1755694618.871245,20 Aug 2025 at 14:56:58,-63
1755694618.871245,20 Aug 2025 at 14:56:58,-70
1755694618.871245,20 Aug 2025 at 14:56:58,-72
1755694618.871245,20 Aug 2025 at 14:56:58,-63
1755694618.871245,20 Aug 2025 at 14:56:58,-65
1755694618.871245,20 Aug 2025 at 14:56:58,-74
1755694618.871245,20 Aug 2025 at 14:56:58,-63
1755694618.871245,20 Aug 2025 at 14:56:58,-40
1755694618.871245,20 Aug 2025 at 14:56:58,-22
1755694618.871245,20 Aug 2025 at 14:56:58,-9
1755694618.871245,20 Aug 2025 at 14:56:58,-29
1755694618.871245,20 Aug 2025 at 14:56:58,-56
1755694618.871245,20 Aug 2025 at 14:56:58,-52
1755694618.871245,20 Aug 2025 at 14:56:58,-49
1755694618.871245,20 Aug 2025 at 14:56:58,-52
1755694618.871245,20 Aug 2025 at 14:56:58,-52
1755694618.871245,20 Aug 2025 at 14:56:58,-54
1755694618.871245,20 Aug 2025 at 14:56:58,-61
1755694618.871245,20 Aug 2025 at 14:56:58,-59
1755694618.871245,20 Aug 2025 at 14:56:58,22
1755694618.871245,20 Aug 2025 at 14:56:58,315
1755694618.871245,20 Aug 2025 at 14:56:58,756
1755694618.871245,20 Aug 2025 at 14:56:58,1012
1755694618.871245,20 Aug 2025 at 14:56:58,776
1755694618.871245,20 Aug 2025 at 14:56:58,-18
1755694618.871245,20 Aug 2025 at 14:56:58,-801
1755694618.871245,20 Aug 2025 at 14:56:58,-744
1755694618.871245,20 Aug 2025 at 14:56:58,-272
1755694618.871245,20 Aug 2025 at 14:56:58,-202
1755694618.871245,20 Aug 2025 at 14:56:58,-227
1755694618.871245,20 Aug 2025 at 14:56:58,-86
1755694618.871245,20 Aug 2025 at 14:56:58,-70
1755694618.871245,20 Aug 2025 at 14:56:58,-122
1755694618.871245,20 Aug 2025 at 14:56:58,-81
1755694618.871245,20 Aug 2025 at 14:56:58,-47
1755694618.871245,20 Aug 2025 at 14:56:58,-65
1755694618.871245,20 Aug 2025 at 14:56:58,-63
1755694618.871245,20 Aug 2025 at 14:56:58,-29
1755694618.871245,20 Aug 2025 at 14:56:58,6
1755694618.871245,20 Aug 2025 at 14:56:58,31
1755694618.871245,20 Aug 2025 at 14:56:58,49
1755694618.871245,20 Aug 2025 at 14:56:58,77
1755694618.871245,20 Aug 2025 at 14:56:58,97
1755694619.441156,20 Aug 2025 at 14:56:59,102
1755694619.441156,20 Aug 2025 at 14:56:59,120
1755694619.441156,20 Aug 2025 at 14:56:59,154
1755694619.441156,20 Aug 2025 at 14:56:59,179
1755694619.441156,20 Aug 2025 at 14:56:59,195
1755694619.441156,20 Aug 2025 at 14:56:59,229
1755694619.441156,20 Aug 2025 at 14:56:59,265
1755694619.441156,20 Aug 2025 at 14:56:59,283
1755694619.441156,20 Aug 2025 at 14:56:59,295
1755694619.441156,20 Aug 2025 at 14:56:59,308
1755694619.441156,20 Aug 2025 at 14:56:59,317
1755694619.441156,20 Aug 2025 at 14:56:59,299
1755694619.441156,20 Aug 2025 at 14:56:59,263
1755694619.441156,20 Aug 2025 at 14:56:59,231
1755694619.441156,20 Aug 2025 at 14:56:59,204
1755694619.441156,20 Aug 2025 at 14:56:59,156
1755694619.441156,20 Aug 2025 at 14:56:59,95
1755694619.441156,20 Aug 2025 at 14:56:59,45
1755694619.441156,20 Aug 2025 at 14:56:59,4
1755694619.441156,20 Aug 2025 at 14:56:59,-34
1755694619.441156,20 Aug 2025 at 14:56:59,-70
1755694619.441156,20 Aug 2025 at 14:56:59,-90
1755694619.441156,20 Aug 2025 at 14:56:59,-102
1755694619.441156,20 Aug 2025 at 14:56:59,-113
1755694619.441156,20 Aug 2025 at 14:56:59,-118
1755694619.441156,20 Aug 2025 at 14:56:59,-106
1755694619.441156,20 Aug 2025 at 14:56:59,-86
1755694619.441156,20 Aug 2025 at 14:56:59,-72
1755694619.441156,20 Aug 2025 at 14:56:59,-65
1755694619.441156,20 Aug 2025 at 14:56:59,-45
1755694619.441156,20 Aug 2025 at 14:56:59,-20
1755694619.441156,20 Aug 2025 at 14:56:59,-13
1755694619.441156,20 Aug 2025 at 14:56:59,-9
1755694619.441156,20 Aug 2025 at 14:56:59,6
1755694619.441156,20 Aug 2025 at 14:56:59,9
1755694619.441156,20 Aug 2025 at 14:56:59,-9
1755694619.441156,20 Aug 2025 at 14:56:59,-18
1755694619.441156,20 Aug 2025 at 14:56:59,-11
1755694619.441156,20 Aug 2025 at 14:56:59,-13
1755694619.441156,20 Aug 2025 at 14:56:59,-24
1755694619.441156,20 Aug 2025 at 14:56:59,-34
1755694619.441156,20 Aug 2025 at 14:56:59,-36
1755694619.441156,20 Aug 2025 at 14:56:59,-43
1755694619.441156,20 Aug 2025 at 14:56:59,-47
1755694619.441156,20 Aug 2025 at 14:56:59,-45
1755694619.441156,20 Aug 2025 at 14:56:59,-43
1755694619.441156,20 Aug 2025 at 14:56:59,-49
1755694619.441156,20 Aug 2025 at 14:56:59,-59
1755694619.441156,20 Aug 2025 at 14:56:59,-63
1755694619.441156,20 Aug 2025 at 14:56:59,-59
1755694619.441156,20 Aug 2025 at 14:56:59,-59
1755694619.441156,20 Aug 2025 at 14:56:59,-63
1755694619.441156,20 Aug 2025 at 14:56:59,-63
1755694619.441156,20 Aug 2025 at 14:56:59,-63
1755694619.441156,20 Aug 2025 at 14:56:59,-68
1755694619.441156,20 Aug 2025 at 14:56:59,-68
1755694619.441156,20 Aug 2025 at 14:56:59,-59
1755694619.441156,20 Aug 2025 at 14:56:59,-52
1755694619.441156,20 Aug 2025 at 14:56:59,-61
1755694619.441156,20 Aug 2025 at 14:56:59,-68
1755694619.441156,20 Aug 2025 at 14:56:59,-47
1755694619.441156,20 Aug 2025 at 14:56:59,-4
1755694619.441156,20 Aug 2025 at 14:56:59,18
1755694619.441156,20 Aug 2025 at 14:56:59,13
1755694619.441156,20 Aug 2025 at 14:56:59,15
1755694619.441156,20 Aug 2025 at 14:56:59,20
1755694619.441156,20 Aug 2025 at 14:56:59,4
1755694619.441156,20 Aug 2025 at 14:56:59,-4
1755694619.441156,20 Aug 2025 at 14:56:59,4
1755694619.441156,20 Aug 2025 at 14:56:59,2
1755694619.441156,20 Aug 2025 at 14:56:59,-15
1755694619.441156,20 Aug 2025 at 14:56:59,-20
1755694619.441156,20 Aug 2025 at 14:56:59,-11
1755694619.981433,20 Aug 2025 at 14:56:59,-13
1755694619.981433,20 Aug 2025 at 14:56:59,-31
1755694619.981433,20 Aug 2025 at 14:56:59,-45
1755694619.981433,20 Aug 2025 at 14:56:59,-38
1755694619.981433,20 Aug 2025 at 14:56:59,-34
1755694619.981433,20 Aug 2025 at 14:56:59,-43
1755694619.981433,20 Aug 2025 at 14:56:59,-38
1755694619.981433,20 Aug 2025 at 14:56:59,-6
1755694619.981433,20 Aug 2025 at 14:56:59,13
1755694619.981433,20 Aug 2025 at 14:56:59,6
1755694619.981433,20 Aug 2025 at 14:56:59,-2
1755694619.981433,20 Aug 2025 at 14:56:59,-2
1755694619.981433,20 Aug 2025 at 14:56:59,-2
1755694619.981433,20 Aug 2025 at 14:56:59,-4
